,dataset,preprocessing,clf_type,params,accuracy,dif_accuracy,balanced_accuracy,dif_balanced_accuracy,recall,dif_recall,precision,dif_precision,fpr,dif_fpr,selection_rate,dif_selection_rate,dif_statistical_parity,dif_equal_opp,dif_avg_odds,disparate_impacto_ratio
0,Titanic,sem pré-processamento,Decision Tree,"{'criterion': 'gini', 'splitter': 'best'}",0.6562819203268642,0.09567864321537993,0.6344512350394704,0.12176635690858628,0.5404176215940921,0.1628820816864295,0.5610846251682562,0.5606265155553081,0.2715151515151515,0.11002158495220474,0.3753447395301328,0.17317761694280195,0.17317761694280195,0.1628820816864295,0.0584691853782973,0.6479524219098656
1,Titanic,sem pré-processamento,Decision Tree,"{'criterion': 'gini', 'splitter': 'random'}",0.6605975485188968,0.10697587440514522,0.6392374727668846,0.11340160392079915,0.5464884135472371,0.14018115942028983,0.5644111482388571,0.5344409907258203,0.26801346801346804,0.10661167643128788,0.3753958120531154,0.19227066902517695,0.19227066902517695,0.14018115942028983,0.0796126038367019,0.627613991140755
2,Titanic,sem pré-processamento,Decision Tree,"{'criterion': 'entropy', 'splitter': 'best'}",0.6506256384065374,0.0528912398487877,0.6254616189910308,0.11899654500602697,0.5170511841100075,0.19157773386034255,0.5568615106518333,0.634128440826011,0.2661279461279461,0.12435245143385754,0.3628702757916241,0.16269875537007147,0.16269875537007147,0.19157773386034255,0.09814954587503152,0.6608233609652153
3,Titanic,sem pré-processamento,Decision Tree,"{'criterion': 'entropy', 'splitter': 'random'}",0.6460291113381001,0.08226090462530075,0.6231601731601731,0.11968178547734513,0.5232900432900432,0.20606060606060606,0.5448461328098425,0.6064489723382913,0.276969696969697,0.07608952615890638,0.3720377936670072,0.17800514042336096,0.17800514042336096,0.20606060606060606,0.09527735729169587,0.655328641685898
4,Titanic,sem pré-processamento,KNN,{'n_neighbors': 1},0.6405260469867211,0.06881630696596887,0.6214161220043574,0.08933744241676711,0.5382531194295901,0.20537878787878797,0.5404106929788421,0.5656690135452013,0.2954208754208755,0.13553551238565115,0.3889300306435138,0.2015525291259294,0.2015525291259294,0.20537878787878797,0.15199325587045293,0.6703101615372753
5,Titanic,sem pré-processamento,KNN,{'n_neighbors': 3},0.6788304392236977,0.11052270902506542,0.6524768695356931,0.09428177473158969,0.5380850522026993,0.15926218708827405,0.5924060562524525,0.5672487071751777,0.23313131313131313,0.1590541165587419,0.3507022471910112,0.19044924428702456,0.19044924428702456,0.15926218708827405,0.118382915650492,0.6617882188390356
6,Titanic,sem pré-processamento,KNN,{'n_neighbors': 5},0.6810648621041879,0.09611960065625688,0.6546389666977902,0.09225755473327163,0.5404227145403616,0.1195191040843215,0.5997750772115563,0.5671190531548587,0.23114478114478115,0.14806891766882518,0.3506128702757915,0.16620463491877635,0.16620463491877635,0.1195191040843215,0.0983757673870995,0.6754930363087323
7,Titanic,sem pré-processamento,KNN,{'n_neighbors': 7},0.6732124616956077,0.14300632699657928,0.6428932178932178,0.08334447621450394,0.5113419913419914,0.14470026350461135,0.586491847768266,0.5551241959794592,0.22555555555555556,0.11751850138760407,0.3359422880490296,0.15057306607731785,0.15057306607731785,0.14470026350461135,0.08761640456367562,0.6755852811569689
8,Titanic,sem pré-processamento,Logistic Regression,"{'C': 0.75, 'class_weight': None, 'n_jobs': -1}",0.6934244126659856,0.17634911284049948,0.6482642956172368,0.07569152440220897,0.4505016552075375,0.08433794466403162,0.6507363699102829,0.5703524988083812,0.15397306397306396,0.16618871415356154,0.26838610827374876,0.15830097699755513,0.15830097699755513,0.08433794466403162,0.10036214363804556,0.6528543960576629
9,Titanic,sem pré-processamento,Logistic Regression,"{'C': 0.75, 'class_weight': 'balanced', 'n_jobs': -1}",0.69573544433095,0.051858790468942095,0.6818228503522621,0.07965557517823937,0.6202113572701808,0.12668972332015813,0.6022820844991047,0.5695009539823781,0.25656565656565655,0.145774231678487,0.39699948927477013,0.1790745025104474,0.1790745025104474,0.12668972332015813,0.12036241228193126,0.6771538458453197
10,Titanic,sem pré-processamento,Logistic Regression,"{'C': 1, 'class_weight': None, 'n_jobs': -1}",0.6934244126659856,0.17634911284049948,0.6482642956172368,0.07569152440220897,0.4505016552075375,0.08433794466403162,0.6507363699102829,0.5703524988083812,0.15397306397306396,0.16618871415356154,0.26838610827374876,0.15830097699755513,0.15830097699755513,0.08433794466403162,0.10036214363804556,0.6528543960576629
11,Titanic,sem pré-processamento,Logistic Regression,"{'C': 1, 'class_weight': 'balanced', 'n_jobs': -1}",0.69573544433095,0.051858790468942095,0.6818228503522621,0.07965557517823937,0.6202113572701808,0.12668972332015813,0.6022820844991047,0.5695009539823781,0.25656565656565655,0.145774231678487,0.39699948927477013,0.1790745025104474,0.1790745025104474,0.12668972332015813,0.12036241228193126,0.6771538458453197
12,Titanic,sem pré-processamento,Logistic Regression,"{'C': 1.25, 'class_weight': None, 'n_jobs': -1}",0.6934244126659856,0.17634911284049948,0.6482642956172368,0.07569152440220897,0.4505016552075375,0.08433794466403162,0.6507363699102829,0.5703524988083812,0.15397306397306396,0.16618871415356154,0.26838610827374876,0.15830097699755513,0.15830097699755513,0.08433794466403162,0.10036214363804556,0.6528543960576629
13,Titanic,sem pré-processamento,Logistic Regression,"{'C': 1.25, 'class_weight': 'balanced', 'n_jobs': -1}",0.6946118488253321,0.05361317643385438,0.6808969244263361,0.0807425316999785,0.6202113572701808,0.12668972332015813,0.6004566876737079,0.5715842873157114,0.25841750841750843,0.14360031863500874,0.3981230847803881,0.17732011654553512,0.17732011654553512,0.12668972332015813,0.11927545576019212,0.6799608633891794
