,dataset,preprocessing,clf_type,params,accuracy,dif_accuracy,balanced_accuracy,dif_balanced_accuracy,recall,dif_recall,precision,dif_precision,fpr,dif_fpr,selection_rate,dif_selection_rate,dif_statistical_parity,dif_equal_opp,dif_avg_odds,disparate_impacto_ratio
0,Adult,sem pré-processamento,Decision Tree,"{'criterion': 'gini', 'splitter': 'best'}",0.8200213650746496,0.05395860107595065,0.7510825339544999,0.02417673674443762,0.6143832037721422,0.059806459611220095,0.6434188824927187,0.07429974177856472,0.11221813586314222,0.03650712918129463,0.23667690216293877,0.08693158920628305,0.08693158920628305,0.059806459611220095,0.039141848102673876,0.6509714129585933
1,Adult,sem pré-processamento,Decision Tree,"{'criterion': 'gini', 'splitter': 'random'}",0.8156428155352813,0.05407774156970998,0.744401727931246,0.02124713388078252,0.6031384605581751,0.0437550195648706,0.6349099562660684,0.08045043614679766,0.11433500469568295,0.03477740852793139,0.23548265717029565,0.08352009737045697,0.08352009737045697,0.0437550195648706,0.031576768593261015,0.662050735855063
2,Adult,sem pré-processamento,Decision Tree,"{'criterion': 'entropy', 'splitter': 'best'}",0.8208838642104735,0.05829283733909474,0.7525233455832842,0.027271677533800276,0.6169706575761437,0.060400848917063175,0.6449803317899074,0.07471020792375208,0.1119239664095752,0.041286635429665715,0.2370968453243499,0.09054879351746259,0.09054879351746259,0.060400848917063175,0.03894335539875375,0.6378344852798903
3,Adult,sem pré-processamento,Decision Tree,"{'criterion': 'entropy', 'splitter': 'random'}",0.8180092207473073,0.055743549365828225,0.745407530158989,0.022088649456267394,0.601445695807315,0.041917050424867354,0.6417932974689684,0.07308987374828974,0.11063063548933719,0.035513162941886355,0.23227632652139252,0.08383667518683557,0.08383667518683557,0.041917050424867354,0.032139741944829166,0.6567321734069957
4,Adult,sem pré-processamento,KNN,{'n_neighbors': 1},0.8198887195358961,0.05723879105787501,0.7650523398939956,0.02827080389217519,0.656317143494329,0.05208822873414839,0.6314347650140417,0.06097528505622061,0.12621246370633804,0.04283894345471027,0.25759577345256734,0.09119117401186785,0.09119117401186785,0.05208822873414839,0.033078960232585726,0.6628844994875769
5,Adult,sem pré-processamento,KNN,{'n_neighbors': 3},0.8376453906090869,0.053701874206123455,0.77518135504389,0.031100090390372804,0.6513208869631706,0.05994473710780653,0.6801671831368425,0.062124671291685765,0.10095817687539077,0.03786719582750007,0.2373624297572689,0.09177460676463554,0.09177460676463554,0.05994473710780653,0.034876336229395136,0.6332341403064495
6,Adult,sem pré-processamento,KNN,{'n_neighbors': 5},0.8430852902502449,0.051424865647628784,0.7794847057712839,0.02821936848955454,0.6533712724608131,0.0512746413835945,0.695330525369238,0.055689052811183914,0.09440186091824498,0.035224042697656596,0.23293975956394872,0.09104766835478767,0.09104766835478767,0.0512746413835945,0.03130637076214118,0.6294809310266726
7,Adult,sem pré-processamento,KNN,{'n_neighbors': 7},0.8469330082824988,0.050084582609616755,0.7801584808744855,0.02370106083529102,0.6477511310054798,0.05380304329332512,0.7095534740159926,0.0553828347347972,0.08743416925650907,0.03320802655704288,0.22630576160785365,0.09051073035045057,0.09051073035045057,0.05380304329332512,0.036235259539876295,0.6209582058677766
8,Adult,sem pré-processamento,Logistic Regression,"{'C': 0.75, 'class_weight': None, 'n_jobs': -1}",0.832780746262921,0.0562347232431941,0.7393146111780378,0.030951692317522407,0.5539811392889001,0.05226556790034016,0.7086177429141798,0.08024695348008459,0.0753519169328245,0.022896937724062247,0.19397730582976414,0.06984952297853898,0.06984952297853898,0.05226556790034016,0.02670575528495579,0.6596742475747212
9,Adult,sem pré-processamento,Logistic Regression,"{'C': 0.75, 'class_weight': 'balanced', 'n_jobs': -1}",0.7844189455574403,0.059467873569413146,0.7910964740686347,0.03992405689327574,0.8043368484771249,0.03267757104684367,0.5441228626946536,0.06177282631327284,0.22214390033985582,0.07452636144767942,0.3664368552964781,0.12132289967809859,0.12132289967809859,0.03267757104684367,0.03513329846673113,0.6840598118143343
10,Adult,sem pré-processamento,Logistic Regression,"{'C': 1, 'class_weight': None, 'n_jobs': -1}",0.8343726931874953,0.05585179694838206,0.7421075002568184,0.0313894352172982,0.5591547725245316,0.0523878221491562,0.7112406849638487,0.08048239476260857,0.07493977201089488,0.0212920706155944,0.19494942210450633,0.06767194249072091,0.06767194249072091,0.0523878221491562,0.02352562673360272,0.6687589057602742
11,Adult,sem pré-processamento,Logistic Regression,"{'C': 1, 'class_weight': 'balanced', 'n_jobs': -1}",0.7832687918832077,0.06227468176114056,0.7890430061368573,0.045703129052121406,0.8004962087421944,0.04178626669488402,0.5441134539500339,0.058130573049167765,0.22241019646847998,0.07818523380828869,0.3656854596336597,0.12449245698510143,0.12449245698510143,0.04178626669488402,0.03868654339940377,0.6748990591923152
12,Adult,sem pré-processamento,Logistic Regression,"{'C': 1.25, 'class_weight': None, 'n_jobs': -1}",0.8339748299100875,0.05466066773433233,0.7445946296162695,0.026079425130150612,0.5673625270804129,0.04046349225001432,0.7063300117654806,0.07705121690375352,0.07817326784787336,0.023345087605329988,0.19941586092528402,0.07157887082217108,0.07157887082217108,0.04046349225001432,0.024902349026964934,0.6591809788793828
13,Adult,sem pré-processamento,Logistic Regression,"{'C': 1.25, 'class_weight': 'balanced', 'n_jobs': -1}",0.7813892637590778,0.0600470659424695,0.7892305803463346,0.04290171666592864,0.8047810468969032,0.04010854885684453,0.5410246230486517,0.06256830878221004,0.22631988620423393,0.07747260764387436,0.36968773685393724,0.1247343029442713,0.1247343029442713,0.04010854885684453,0.040688218011454905,0.6778929895223392
14,Adult,sem pré-processamento,MLP,"{'hidden_layer_sizes': 5, 'max_iter': 5000}",0.8391047800015313,0.05237118714477892,0.7566214316771565,0.019764594603386698,0.5930623168089716,0.04994131850818314,0.7143022006677902,0.06262220751671792,0.07981945345465878,0.028419371216634837,0.20702323658439253,0.08189727345048275,0.08189727345048275,0.04994131850818314,0.03328411673351158,0.6234010105492283
15,Adult,sem pré-processamento,MLP,"{'hidden_layer_sizes': 8, 'max_iter': 5000}",0.8464465516706934,0.05671800423758252,0.7608082705411888,0.02971777260101962,0.5909994265324328,0.0598352519817287,0.7394854931093932,0.04343696425850323,0.06938288545005523,0.02986055382907249,0.19866385410535742,0.08210832984351825,0.08210832984351825,0.0598352519817287,0.03520808203643275,0.6084149979225019
16,Adult,sem pré-processamento,MLP,"{'hidden_layer_sizes': 15, 'max_iter': 5000}",0.8469553326293455,0.05465307070794514,0.775840481014638,0.026260011753800418,0.6348218268127946,0.05641078394294463,0.7178772605031363,0.06026683123619413,0.08314086478351891,0.03413507384938605,0.21987087374833805,0.0883639010597195,0.0883639010597195,0.05641078394294463,0.038578628379820054,0.6168654255736962
17,Adult,sem pré-processamento,MLP,"{'hidden_layer_sizes': (10, 5), 'max_iter': 5000}",0.8303257477164971,0.05687495539226114,0.7401731447199965,0.020464149714666268,0.561431598062954,0.05369130496042056,0.6284272701309047,0.06160916108647648,0.08108530862296094,0.030572970731475402,0.2001448735701735,0.08068959057862132,0.08068959057862132,0.05369130496042056,0.03814193452389497,0.5546700958774101
18,Adult,sem pré-processamento,MLP,"{'hidden_layer_sizes': (8, 5), 'max_iter': 5000}",0.8442356737195501,0.05230016345127716,0.7678989992607296,0.022471068237948044,0.6165286893080157,0.06349065375512605,0.7186221093355758,0.06225220547308935,0.08073069078655672,0.03284201116329522,0.21352426631078095,0.08908230081837994,0.08908230081837994,0.06349065375512605,0.04361857310467648,0.6071313654440308
